"SoundID","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_new_touch_response","count_delay_1","count_experiment","count_logger","count_new_OMMConditioner","count_new_loop","count_new_repeat_cycle","count_new_touch_response","count_sound","count_start_button","count_trial_sequence","cursor_roi","cursor_x","cursor_y","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_new_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_new_touch_response","response_time","response_time_new_touch_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_delay_1","time_experiment","time_logger","time_new_OMMConditioner","time_new_loop","time_new_repeat_cycle","time_new_touch_response","time_sound","time_start_button","time_trial_sequence","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"106","29.032258064516128","29.032258064516128","15869185","15869185","black","no","legacy","legacy","legacy","0","relative","0","0","30","0","30","NA","0","30","30","30","30","30","undefined","47","309","Fri Aug 13 16:25:39 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","30","30","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","15","15","140969","140969","2","legacy","1024","2","48000","-16","experiment","0","even","330970603","876","491978387","330968602","879","NA","491837417","330968602","491837417","491837416","OMM Match to sample","9","491944735","31","yes","1024"
"129","28.125","28.125","15408366.46875","15408366.46875","black","no","legacy","legacy","legacy","0","relative","0","0","31","0","31","NA","0","31","31","31","31","31","undefined","285","151","Fri Aug 13 16:25:39 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","31","31","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","12","12","1122992","1122992","2","legacy","1024","2","48000","-16","experiment","0","even","330970603","876","493101420","330968602","879","NA","491978427","330968602","491978427","491978426","OMM Match to sample","9","493067727","32","yes","1024"
"115","27.272727272727273","27.272727272727273","14941680.696969697","14941680.696969697","black","no","legacy","legacy","legacy","0","relative","0","0","32","0","32","NA","0","32","32","32","32","32","undefined","-19","311","Fri Aug 13 16:25:39 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","32","32","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","14","14","7736","7736","2","legacy","1024","2","48000","-16","experiment","0","even","330970603","876","493109196","330968602","879","NA","493101459","330968602","493101459","493101457","OMM Match to sample","9","493075463","33","yes","1024"
"105","26.470588235294116","26.470588235294116","14502257.235294119","14502257.235294119","black","no","legacy","legacy","legacy","0","relative","0","0","33","0","33","NA","0","33","33","33","33","33","undefined","-413","350","Fri Aug 13 16:25:39 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","33","33","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","13","13","1283","1283","2","legacy","1024","2","48000","-16","experiment","0","even","330970603","876","493110512","330968602","879","NA","493109228","330968602","493109227","493109226","OMM Match to sample","9","493076746","34","yes","1024"
"101","25.714285714285715","25.714285714285715","14087931.6","14087931.6","black","no","legacy","legacy","legacy","0","relative","0","0","34","0","34","NA","0","34","34","34","34","34","undefined","-236","317","Fri Aug 13 16:25:39 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","34","34","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","14","14","860","860","2","legacy","1024","2","48000","-16","experiment","0","even","330970603","876","493111404","330968602","879","NA","493110543","330968602","493110543","493110542","OMM Match to sample","9","493077606","35","yes","1024"
"101","25","25","13696674.833333334","13696674.833333334","black","no","legacy","legacy","legacy","0","relative","0","0","35","0","35","NA","0","35","35","35","35","35","undefined","-306","372","Fri Aug 13 16:25:39 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","35","35","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","13","13","2688","2688","2","legacy","1024","2","48000","-16","experiment","0","even","330970603","876","493114124","330968602","879","NA","493111435","330968602","493111435","493111434","OMM Match to sample","9","493080294","36","yes","1024"
"142","24.324324324324323","24.324324324324323","13326982.837837838","13326982.837837838","black","no","legacy","legacy","legacy","0","relative","0","0","36","0","36","NA","0","36","36","36","36","36","undefined","-161","308","Fri Aug 13 16:25:39 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","36","36","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","14","14","18071","18071","2","legacy","1024","2","48000","-16","experiment","0","even","330970603","876","493132240","330968602","879","NA","493114168","330968602","493114168","493114166","OMM Match to sample","9","493098365","37","yes","1024"
"105","23.68421052631579","23.68421052631579","12977008.368421054","12977008.368421054","black","no","legacy","legacy","legacy","0","relative","0","0","37","0","37","NA","0","37","37","37","37","37","undefined","-174","343","Fri Aug 13 16:25:39 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","37","37","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","14","14","27953","27953","2","legacy","1024","2","48000","-16","experiment","0","even","330970603","876","493160232","330968602","879","NA","493132278","330968602","493132278","493132277","OMM Match to sample","9","493126318","38","yes","1024"
"126","23.076923076923077","23.076923076923077","12644909.717948718","12644909.717948718","black","no","legacy","legacy","legacy","0","relative","0","0","38","0","38","NA","0","38","38","38","38","38","undefined","-215","383","Fri Aug 13 16:25:39 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","38","38","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","14","14","25161","25161","2","legacy","1024","2","48000","-16","experiment","0","even","330970603","876","493185428","330968602","879","NA","493160266","330968602","493160266","493160265","OMM Match to sample","9","493151479","39","yes","1024"
"111","22.5","22.5","12330002.375","12330002.375","black","no","legacy","legacy","legacy","0","relative","0","0","39","0","39","NA","0","39","39","39","39","39","undefined","-8","-317","Fri Aug 13 16:25:39 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","39","39","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","2","2","48616","48616","2","legacy","1024","2","48000","-16","experiment","0","even","330970603","876","493234080","330968602","879","NA","493185463","330968602","493185463","493185462","OMM Match to sample","9","493200095","40","yes","1024"
"110","21.951219512195124","21.951219512195124","12029272.463414634","12029272.463414634","black","no","legacy","legacy","legacy","0","relative","0","0","40","0","40","NA","0","40","40","40","40","40","undefined","-97","236","Fri Aug 13 16:25:39 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","40","40","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","14","14","76","76","2","legacy","1024","2","48000","-16","experiment","0","even","330970603","876","493234189","330968602","879","NA","493234112","330968602","493234112","493234110","OMM Match to sample","9","493200171","41","yes","1024"
"105","21.428571428571427","21.428571428571427","11742869.761904761","11742869.761904761","black","no","legacy","legacy","legacy","0","relative","0","0","41","0","41","NA","0","41","41","41","41","41","undefined","-159","305","Fri Aug 13 16:25:39 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","41","41","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","14","14","359","359","2","legacy","1024","2","48000","-16","experiment","0","even","330970603","876","493234580","330968602","879","NA","493234220","330968602","493234220","493234218","OMM Match to sample","9","493200530","42","yes","1024"
"148","20.930232558139537","20.930232558139537","11469794.255813954","11469794.255813954","black","no","legacy","legacy","legacy","0","relative","0","0","42","0","42","NA","0","42","42","42","42","42","undefined","-100","274","Fri Aug 13 16:25:39 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","42","42","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","14","14","623","623","2","legacy","1024","2","48000","-16","experiment","0","even","330970603","876","493235240","330968602","879","NA","493234616","330968602","493234616","493234615","OMM Match to sample","9","493201153","43","yes","1024"
"101","20.454545454545453","20.454545454545453","11209127.545454545","11209127.545454545","black","no","legacy","legacy","legacy","0","relative","0","0","43","0","43","NA","0","43","43","43","43","43","undefined","-231","352","Fri Aug 13 16:25:39 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","43","43","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","14","14","459","459","2","legacy","1024","2","48000","-16","experiment","0","even","330970603","876","493235732","330968602","879","NA","493235272","330968602","493235272","493235270","OMM Match to sample","9","493201612","44","yes","1024"
"113","20","20","10960062.266666668","10960062.266666668","black","no","legacy","legacy","legacy","0","relative","0","0","44","0","44","NA","0","44","44","44","44","44","undefined","-39","355","Fri Aug 13 16:25:39 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","44","44","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","14","14","1190","1190","2","legacy","1024","2","48000","-16","experiment","0","even","330970603","876","493236956","330968602","879","NA","493235766","330968602","493235766","493235765","OMM Match to sample","9","493202802","45","yes","1024"
"108","19.565217391304348","19.565217391304348","10721901.586956521","10721901.586956521","black","no","legacy","legacy","legacy","0","relative","0","0","45","0","45","NA","0","45","45","45","45","45","undefined","-90","357","Fri Aug 13 16:25:39 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","45","45","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","14","14","4671","4671","2","legacy","1024","2","48000","-16","experiment","0","even","330970603","876","493241664","330968602","879","NA","493236993","330968602","493236993","493236992","OMM Match to sample","9","493207473","46","yes","1024"
"121","19.148936170212767","19.148936170212767","10493790.29787234","10493790.29787234","black","no","legacy","legacy","legacy","0","relative","0","0","46","0","46","NA","0","46","46","46","46","46","undefined","276","344","Fri Aug 13 16:25:39 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","46","46","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","16","16","671","671","2","legacy","1024","2","48000","-16","experiment","0","even","330970603","876","493242372","330968602","879","NA","493241700","330968602","493241700","493241699","OMM Match to sample","9","493208144","47","yes","1024"
"118","18.75","18.75","10275254.770833334","10275254.770833334","black","no","legacy","legacy","legacy","0","relative","0","0","47","0","47","NA","0","47","47","47","47","47","undefined","-64","286","Fri Aug 13 16:25:39 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","47","47","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","14","14","4085","4085","2","legacy","1024","2","48000","-16","experiment","0","even","330970603","876","493246488","330968602","879","NA","493242403","330968602","493242403","493242402","OMM Match to sample","9","493212229","48","yes","1024"
"143","18.367346938775512","18.367346938775512","10066537.897959184","10066537.897959184","black","no","legacy","legacy","legacy","0","relative","0","0","48","0","48","NA","0","48","48","48","48","48","undefined","23","193","Fri Aug 13 16:25:39 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","48","48","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","15","15","48128","48128","2","legacy","1024","2","48000","-16","experiment","0","even","330970603","876","493294652","330968602","879","NA","493246524","330968602","493246524","493246522","OMM Match to sample","9","493260357","49","yes","1024"
"105","18","18","9865552.34","9865552.34","black","no","legacy","legacy","legacy","0","relative","0","0","49","0","49","NA","0","49","49","49","49","49","undefined","422","223","Fri Aug 13 16:25:39 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","49","49","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","16","16","17260","17260","2","legacy","1024","2","48000","-16","experiment","0","even","330970603","876","493311944","330968602","879","NA","493294683","330968602","493294683","493294682","OMM Match to sample","9","493277617","50","yes","1024"
"111","17.647058823529413","17.647058823529413","9672343.450980391","9672343.450980391","black","no","legacy","legacy","legacy","0","relative","0","0","50","0","50","NA","0","50","50","50","50","50","undefined","-4","338","Fri Aug 13 16:25:39 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","50","50","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","14","14","11899","11899","2","legacy","1024","2","48000","-16","experiment","0","even","330970603","876","493323884","330968602","879","NA","493311984","330968602","493311984","493311983","OMM Match to sample","9","493289516","51","yes","1024"
"149","17.307692307692307","17.307692307692307","9489865.115384616","9489865.115384616","black","no","legacy","legacy","legacy","0","relative","0","0","51","0","51","NA","0","51","51","51","51","51","undefined","30","322","Fri Aug 13 16:25:39 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","51","51","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","15","15","183470","183470","2","legacy","1024","2","48000","-16","experiment","0","even","330970603","876","493507388","330968602","879","NA","493323917","330968602","493323917","493323915","OMM Match to sample","9","493472986","52","yes","1024"
"103","16.9811320754717","16.9811320754717","9311269.132075472","9311269.132075472","black","no","legacy","legacy","legacy","0","relative","0","0","52","0","52","NA","0","52","52","52","52","52","undefined","-246","265","Fri Aug 13 16:25:39 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","52","52","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","14","14","24278","24278","2","legacy","1024","2","48000","-16","experiment","0","even","330970603","876","493531700","330968602","879","NA","493507421","330968602","493507421","493507419","OMM Match to sample","9","493497264","53","yes","1024"
"109","16.666666666666668","16.666666666666668","9138996.277777778","9138996.277777778","black","no","legacy","legacy","legacy","0","relative","0","0","53","0","53","NA","0","53","53","53","53","53","undefined","233","-237","Fri Aug 13 16:25:39 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","53","53","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","3","3","8535","8535","2","legacy","1024","2","48000","-16","experiment","0","even","330970603","876","493540268","330968602","879","NA","493531733","330968602","493531733","493531732","OMM Match to sample","9","493505799","54","yes","1024"
"104","16.363636363636363","16.363636363636363","8972834.89090909","8972834.89090909","black","no","legacy","legacy","legacy","0","relative","0","0","54","0","54","NA","0","54","54","54","54","54","undefined","232","-237","Fri Aug 13 16:25:39 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","54","54","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","3","3","120","120","2","legacy","1024","2","48000","-16","experiment","0","even","330970603","876","493540424","330968602","879","NA","493540303","330968602","493540303","493540302","OMM Match to sample","9","493505919","55","yes","1024"
"110","16.071428571428573","16.071428571428573","8812883.285714285","8812883.285714285","black","no","legacy","legacy","legacy","0","relative","0","0","55","0","55","NA","0","55","55","55","55","55","undefined","-138","381","Fri Aug 13 16:25:39 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","55","55","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","14","14","15545","15545","2","legacy","1024","2","48000","-16","experiment","0","even","330970603","876","493556010","330968602","879","NA","493540463","330968602","493540463","493540461","OMM Match to sample","9","493521464","56","yes","1024"
"105","15.789473684210526","15.789473684210526","8658800.47368421","8658800.47368421","black","no","legacy","legacy","legacy","0","relative","0","0","56","0","56","NA","0","56","56","56","56","56","undefined","276","-255","Fri Aug 13 16:25:39 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","56","56","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","4","4","30163","30163","2","legacy","1024","2","48000","-16","experiment","0","even","330970603","876","493586204","330968602","879","NA","493556041","330968602","493556041","493556039","OMM Match to sample","9","493551627","57","yes","1024"
"134","15.517241379310345","15.517241379310345","8510318.24137931","8510318.24137931","black","no","legacy","legacy","legacy","0","relative","0","0","57","0","57","NA","0","57","57","57","57","57","undefined","125","313","Fri Aug 13 16:25:39 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","57","57","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","15","15","46831","46831","2","legacy","1024","2","48000","-16","experiment","0","even","330970603","876","493633068","330968602","879","NA","493586237","330968602","493586237","493586235","OMM Match to sample","9","493598458","58","yes","1024"
"139","15.254237288135593","15.254237288135593","8371499.830508474","8371499.830508474","black","no","legacy","legacy","legacy","0","relative","0","0","58","0","58","NA","0","58","58","58","58","58","undefined","-36","383","Fri Aug 13 16:25:39 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","58","58","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","14","14","320032","320032","2","legacy","1024","2","48000","-16","experiment","0","even","330970603","876","493953137","330968602","879","NA","493633104","330968602","493633104","493633103","OMM Match to sample","9","493918490","59","yes","1024"
"123","15","15","8232423.95","8232423.95","black","no","legacy","legacy","legacy","0","relative","0","0","59","0","59","NA","0","59","59","59","59","59","undefined","-99","308","Fri Aug 13 16:25:39 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","59","59","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","14","14","26947","26947","2","legacy","1024","2","48000","-16","experiment","0","even","330970603","876","493980116","330968602","879","NA","493953169","330968602","493953169","493953167","OMM Match to sample","9","493945437","60","yes","1024"
"140","14.754098360655737","14.754098360655737","8099198.081967213","8099198.081967213","black","no","legacy","legacy","legacy","0","relative","0","0","60","0","60","NA","0","60","60","60","60","60","undefined","-99","225","Fri Aug 13 16:25:39 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","60","60","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","14","14","105646","105646","2","legacy","1024","2","48000","-16","experiment","0","even","330970603","876","494085799","330968602","879","NA","493980151","330968602","493980151","493980150","OMM Match to sample","9","494051083","61","yes","1024"
"145","14.516129032258064","14.516129032258064","7972400.693548387","7972400.693548387","black","no","legacy","legacy","legacy","0","relative","0","0","61","0","61","NA","0","61","61","61","61","61","undefined","125","347","Fri Aug 13 16:25:39 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","61","61","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","15","15","237760","237760","2","legacy","1024","2","48000","-16","experiment","0","even","330970603","876","494323597","330968602","879","NA","494085836","330968602","494085836","494085834","OMM Match to sample","9","494288843","62","yes","1024"
"139","14.285714285714286","14.285714285714286","7854133.317460317","7854133.317460317","black","no","legacy","legacy","legacy","0","relative","0","0","62","0","62","NA","0","62","62","62","62","62","undefined","-124","355","Fri Aug 13 16:25:39 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","62","62","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","14","14","521556","521556","2","legacy","1024","2","48000","-16","experiment","0","even","330970603","876","494845185","330968602","879","NA","494323629","330968602","494323629","494323628","OMM Match to sample","9","494810399","63","yes","1024"
"115","14.0625","14.0625","7734368.875","7734368.875","black","no","legacy","legacy","legacy","0","relative","0","0","63","0","63","NA","0","63","63","63","63","63","undefined","-99","232","Fri Aug 13 16:25:39 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","63","63","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","14","14","189209","189209","2","legacy","1024","2","48000","-16","experiment","0","even","330970603","876","495034429","330968602","879","NA","494845220","330968602","494845220","494845218","OMM Match to sample","9","494999608","64","yes","1024"
"135","13.846153846153847","13.846153846153847","7616049.861538461","7616049.861538461","black","no","legacy","legacy","legacy","0","relative","0","0","64","0","64","NA","0","64","64","64","64","64","undefined","159","236","Fri Aug 13 16:25:39 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","64","64","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","15","15","43633","43633","2","legacy","1024","2","48000","-16","experiment","0","even","330970603","876","495078098","330968602","879","NA","495034464","330968602","495034464","495034463","OMM Match to sample","9","495043241","65","yes","1024"
"116","13.636363636363637","13.636363636363637","7501275.121212121","7501275.121212121","black","no","legacy","legacy","legacy","0","relative","0","0","65","0","65","NA","0","65","65","65","65","65","undefined","125","296","Fri Aug 13 16:25:39 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","65","65","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","15","15","40917","40917","2","legacy","1024","2","48000","-16","experiment","0","even","330970603","876","495119046","330968602","879","NA","495078128","330968602","495078128","495078127","OMM Match to sample","9","495084158","66","yes","1024"
"110","14.925373134328359","14.925373134328359","7413353.492537313","7413353.492537313","black","no","legacy","legacy","legacy","0","relative","1","1","66","0","66","NA","0","66","66","66","66","66","undefined","-95","-46","Fri Aug 13 16:25:39 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","66","66","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","6","6","1610526","1610526","2","legacy","1024","2","48000","-16","experiment","0","even","496731613","876","496733113","496729604","879","NA","495119077","496729604","495119077","495119076","OMM Match to sample","10","496694684","67","yes","1024"
"139","14.705882352941176","14.705882352941176","7304843.367647059","7304843.367647059","black","no","legacy","legacy","legacy","0","relative","0","0","67","0","67","NA","0","67","67","67","67","67","undefined","-376","221","Fri Aug 13 16:25:39 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","67","67","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","13","13","34665","34665","2","legacy","1024","2","48000","-16","experiment","0","even","496731613","876","496767815","496729604","879","NA","496733149","496729604","496733149","496733147","OMM Match to sample","10","496729349","68","yes","1024"
"126","14.492753623188406","14.492753623188406","7199058.449275362","7199058.449275362","black","no","legacy","legacy","legacy","0","relative","0","0","68","0","68","NA","0","68","68","68","68","68","undefined","-374","221","Fri Aug 13 16:25:39 2021","A basic match-to-sample task","yes","BackgroundTask4.osexp","C:/Users/covop/OneDrive/Documents/GitHub/OMM","no","mono","no","18","no","white","no","yes","768","legacy","68","68","C:/Users/covop/OneDrive/Documents/GitHub/OMM/subject-0.csv","legacy","Lentiform Loewenfeld","3.3.9","0","13","13","5684","5684","2","legacy","1024","2","48000","-16","experiment","0","even","496731613","876","496773528","496729604","879","NA","496767843","496729604","496767843","496767841","OMM Match to sample","10","496735033","69","yes","1024"
